id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,r_pathway,parameter_class
8053eeae2c42401c08b2ba768fbb716b,f5934d0ae625da545cff1f6dca4cd58c,941,Lassa mammarenavirus,Seroprevalence - IFA,0,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,0,381,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,381,Madagascar,Antananarivo; Manndoto; Andasibe; Tsiroanomandidy; Ampijoroa,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
386ed51b365ba59e743b3e4b83bde542,e1dfc50b9f0ce164b946e99ccb5b286d,1012,Lassa mammarenavirus,Seroprevalence - IgG,12,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Population based,General population,18,53,64,Guinea,Macenta,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
386ed51b365ba59e743b3e4b83bde542,557bad3ad38c9214635f3a39a17ff03b,1012,Lassa mammarenavirus,Seroprevalence - IgG,20,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Population based,General population,18,53,149,Guinea,Gueckedou,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
386ed51b365ba59e743b3e4b83bde542,58f57e999f2dd22535167d6a02f29924,1012,Lassa mammarenavirus,Seroprevalence - IgG,20,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Population based,General population,18,53,50,Côte d'Ivoire,Abidjan; Northeastern Region,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
386ed51b365ba59e743b3e4b83bde542,c5d2f7690858ec59f237d126e15a4235,1012,Lassa mammarenavirus,Seroprevalence - IgG,3.8,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Population based,General population,18,53,480,Ghana,Tamale; Agogo; Kumasi,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
386ed51b365ba59e743b3e4b83bde542,501c3222ae1dab826ff4dce32191862c,1012,Lassa mammarenavirus,Seroprevalence - IgG,9.9,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Population based,General population,18,53,101,Benin,Central Region,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
386ed51b365ba59e743b3e4b83bde542,cbc53ee241e0be5b548c15b09adf5a8f,1012,Lassa mammarenavirus,Seroprevalence - IgG,10.3,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Population based,General population,18,53,116,Nigeria,Southeast,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
364c7701219a82380347adddb9bace5b,e74ce2a1f256351790909315de26931f,1033,Lassa mammarenavirus,Severity - case fatality rate (CFR),29,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,25,Nigeria,Edo North; Central Senatorial District Of Edo State,NA,Nov 11,2005,NA,Feb 02,2008,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
364c7701219a82380347adddb9bace5b,6520b53ddac6434dd9ff17ce9c84568b,1033,Lassa mammarenavirus,Seroprevalence - IgG,1.8,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,8,451,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,451,Nigeria,Edo North; Central Senatorial District Of Edo State,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
364c7701219a82380347adddb9bace5b,811454bed7990e98c8b1e9835af7d2c6,1033,Lassa mammarenavirus,Seroprevalence - IgM,0,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,0,451,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,451,Nigeria,Edo North; Central Senatorial District Of Edo State,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
0f94ce4f9e4412effb3407bb26685a1a,002c4cb9a7025eb4da6141e67cf2aa56,1080,Lassa mammarenavirus,Severity - case fatality rate (CFR),61,0,Percentage (%),29,87,Unspecified,NA,NA,NA,NA,NA,22,36,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,Age;Other;Sex;Symptoms,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Mixed groups,NA,NA,84,Sierra Leone,Bo District,NA,Apr 04,2011,NA,Feb 02,2012,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
bd5e179ceac6d7d3a08d2686781dd8c8,938c5cd8ef0fa4f42988d0b4ed336899,1173,Lassa mammarenavirus,Severity - case fatality rate (CFR),63.2,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,12,19,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,19,Nigeria,Ondo State,1,Dec 12,2015,30,Apr 04,2016,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
bd5e179ceac6d7d3a08d2686781dd8c8,8780ac020f591c4401681a866651840a,1173,Lassa mammarenavirus,Human delay - symptom onset>admission to care,2,0,Days,NA,NA,Median,NA,NA,0,17,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,19,Nigeria,Ondo State,1,Dec 12,2015,30,Apr 04,2016,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
492d3911497a4f807784c3d85d7cd131,877877e9b67c09f11836de8b3f939f4a,1181,Lassa mammarenavirus,Severity - case fatality rate (CFR),28,0,Percentage (%),23,44,Unspecified,NA,NA,NA,NA,NA,18,64,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Unspecified,NA,Sex,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,908,Nigeria,Irrua,NA,Jan 01,2007,NA,Dec 12,2007,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
ee9a2b7c5f5092606151f83de44d102f,26df01a07c126509dc4527df878c3edc,1183,Lassa mammarenavirus,Severity - case fatality rate (CFR),43.9,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,NA,Nigeria,NA,1,Jan 01,2017,25,Mar 03,2017,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
ee9a2b7c5f5092606151f83de44d102f,1e11d4c6f5b6ee7d4bbf2b962f7dc771,1183,Lassa mammarenavirus,Severity - case fatality rate (CFR),25.8,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,Persons under investigation,NA,NA,NA,Nigeria,NA,1,Jan 01,2018,25,Mar 03,2018,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
c287635d5c04628324bbaae210d8feaf,0bbc5f18cc0b3694cd41e48a689d7ce6,1234,Lassa mammarenavirus,Seroprevalence - Unspecified,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,458,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,General population,NA,NA,458,Nigeria,Benue River,NA,NA,1965,NA,NA,1966,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
c287635d5c04628324bbaae210d8feaf,452859aa2e5bc799ef897e722b11ea46,1234,Lassa mammarenavirus,Seroprevalence - Unspecified,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,712,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Other,Other,NA,NA,712,Congo; Dem. Rep.;Côte d'Ivoire;Ethiopia;Gabon;Guinea;Kenya;Liberia;Mali;Niger;Nigeria;Tanzania,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
c287635d5c04628324bbaae210d8feaf,076b05c34a50daac861593909de053fc,1234,Lassa mammarenavirus,Seroprevalence - Unspecified,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,281,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Age;Region,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Community based,General population,NA,NA,281,Nigeria,Ibadan,NA,NA,1965,NA,NA,1970,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
12480e4884ed73b65076b7ceea42f1a6,1678b112253058b8ef23efe592a850b5,1235,Lassa mammarenavirus,Seroprevalence - IFA,35,0,Percentage (%),31,45,Unspecified,NA,NA,NA,NA,NA,360,1024,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Age;Sex,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Community based,General population,15,65,1024,Sierra Leone,Niahun; Konia,NA,NA,1978,NA,NA,1981,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
12480e4884ed73b65076b7ceea42f1a6,63d3af49a3cf62f7c0f3580c15138d93,1235,Lassa mammarenavirus,Seroprevalence - IFA,22,0,Percentage (%),16,50,Unspecified,NA,NA,NA,NA,NA,108,496,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Age;Level of exposure;Occupation;Sex,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Healthcare workers,15,65,496,Sierra Leone,Eastern Province,NA,NA,1972,NA,NA,1983,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
12480e4884ed73b65076b7ceea42f1a6,deecabcdd8318e7c6ab19a5595fccd10,1235,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Serology,Occupation,Healthcare,Significant,Not adjusted,Both,Mixed settings,Mixed groups,15,65,NA,Sierra Leone,Eastern Province,NA,NA,1972,NA,NA,1983,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
12480e4884ed73b65076b7ceea42f1a6,475e47fd4550d2c7847ff1249b11aa6f,1235,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Serology,Close contact;Occupation,Healthcare,Significant,Adjusted,Both,Mixed settings,Mixed groups,15,65,NA,Sierra Leone,Eastern Province,NA,NA,1972,NA,NA,1983,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
12480e4884ed73b65076b7ceea42f1a6,05b6e080265804743c7b0b1edd615eb4,1235,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Serology,Close contact;Occupation,Healthcare,Not significant,Adjusted,Both,Mixed settings,Mixed groups,15,65,NA,Sierra Leone,Eastern Province,NA,NA,1972,NA,NA,1983,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
8fdea1afb902a4cfacf42853b8e222e6,63fd503b0e6d29cd7fcf99734a57479b,1254,Lassa mammarenavirus,Severity - case fatality rate (CFR),29,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,4,14,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Unspecified,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Population based,Persons under investigation,1,56,14,Liberia,Bong; Nimba; Montserrado,NA,Jan 01,2016,NA,Jun 06,2016,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
8fdea1afb902a4cfacf42853b8e222e6,b32020c4f16bf165480c4415ee92d980,1254,Lassa mammarenavirus,Human delay - other human delay (go to section),6.5,0,Days,NA,NA,Median,NA,NA,0,31,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Population based,Persons under investigation,1,56,14,Liberia,Bong; Nimba; Montserrado,NA,Jan 01,2016,NA,Jun 06,2016,NA,FALSE,Symptom Onset/Fever,Specimen Collection,FALSE,FALSE,NA,Human delay
8fdea1afb902a4cfacf42853b8e222e6,91121a90311726112766b11894d98753,1254,Lassa mammarenavirus,Human delay - other human delay (go to section),6,0,Days,NA,NA,Median,NA,NA,2,64,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Population based,Persons under investigation,1,56,14,Liberia,Bong; Nimba; Montserrado,NA,Jan 01,2016,NA,Jun 06,2016,NA,FALSE,Specimen Collection,Test Result,FALSE,FALSE,NA,Human delay
3f8d488ad99d280827890d24376d99f2,ceb4fa8c394ff055430c0215a384b26f,1266,Lassa mammarenavirus,Seroprevalence - IgG,7.4,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,22,297,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Other,NA,NA,297,Nigeria,Borno State,NA,Sep 09,2011,NA,Feb 02,2012,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
26839290fc754199f5fb8287714a2689,e5ae5e96ccadf6aefa42373b57503d9f,1272,Lassa mammarenavirus,Severity - case fatality rate (CFR),59.8,0,Percentage (%),0,100,Unspecified,NA,NA,NA,NA,NA,28,47,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Adjusted,NA,Age;Other;Region;Sex;Time,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,47,Nigeria,Taraba; Edo; Lagos; Bauchi; Rivers; Gombe; Ekiti,NA,Oct 10,2015,NA,Feb 02,2016,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
26839290fc754199f5fb8287714a2689,d94ce86c5a5930b1ff36f8a439ed46d0,1272,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Age;Other,NA,Significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,47,Nigeria,Taraba; Edo; Lagos; Bauchi; Rivers; Gombe; Ekiti,NA,Oct 10,2015,NA,Feb 02,2016,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
26839290fc754199f5fb8287714a2689,81c1b70ea3796175592abebee7a67180,1272,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Death,Cormobidity;Other;Sex,NA,Not significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,47,Nigeria,Taraba; Edo; Lagos; Bauchi; Rivers; Gombe; Ekiti,NA,Oct 10,2015,NA,Feb 02,2016,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
2c298b19cc69c9ac1aeedf4b8178f350,e1931393f85823fe37ab3d5c5d51a085,1310,Lassa mammarenavirus,Seroprevalence - Unspecified,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,258,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Mixed settings,Mixed groups,NA,NA,258,Nigeria,Onitsha; Enugu; Ibadan; Afikpo,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
44a24f3247ecc8b57a3f5eb494d61aad,16a44c0f0bd63fbb681775075396d1e0,1328,Lassa mammarenavirus,Severity - case fatality rate (CFR),8.8,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,8,90,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,Naive,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,90,Sierra Leone,Kenema,NA,Sep 09,2002,NA,Jul 07,2004,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
44a24f3247ecc8b57a3f5eb494d61aad,80a83ceae57e800b2d16871e9f15b492,1328,Lassa mammarenavirus,Attack rate,3.1,0,Percentage (%),1.5,5.1,Unspecified,NA,NA,2.5,3.8,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,Age;Sex,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Household based,Other,NA,NA,90,Sierra Leone,Central Region; Eastern Region,NA,Sep 09,2002,NA,Jul 07,2004,NA,FALSE,NA,NA,FALSE,FALSE,NA,Attack rate
44a24f3247ecc8b57a3f5eb494d61aad,2edbf22d0ba36744169ce2f609b8b1e6,1328,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Occurrence,Contact with animal;Other,NA,Significant,Not adjusted,Both,Household based,Other,NA,NA,90,Sierra Leone,Central Region; Eastern Region,NA,Sep 09,2002,NA,Jul 07,2004,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
44a24f3247ecc8b57a3f5eb494d61aad,64db390799a0898394abcc133242cf77,1328,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Occurrence,Other,NA,Not significant,Not adjusted,Both,Household based,Other,NA,NA,90,Sierra Leone,Central Region; Eastern Region,NA,Sep 09,2002,NA,Jul 07,2004,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
44a24f3247ecc8b57a3f5eb494d61aad,434424291fc060d4b81e6e52d8a1b324,1328,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Occurrence,Contact with animal;Other,NA,Significant,Adjusted,Both,Household based,Other,NA,NA,90,Sierra Leone,Central Region; Eastern Region,NA,Sep 09,2002,NA,Jul 07,2004,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
44a24f3247ecc8b57a3f5eb494d61aad,a44f9912e96a60abe2808a55347ac613,1328,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Endemic,NA,NA,NA,FALSE,FALSE,Occurrence,Other,NA,Not significant,Adjusted,Both,Household based,Other,NA,NA,90,Sierra Leone,Central Region; Eastern Region,NA,Sep 09,2002,NA,Jul 07,2004,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
f853b150f2bd62e070a363fb1fb10150,0a9c183fcc28c843b63ff087b7c5af1a,1343,Lassa mammarenavirus,Seroprevalence - Unspecified,3.7,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,6,165,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Mixed groups,NA,NA,165,Liberia,Monrovia; Bong County; Loffa County,NA,Oct 10,1974,NA,Dec 12,1974,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
28e816d95022a467c630f5b9d3d7ccdc,08bcbc56663af46f7414ecfb211c8464,1368,Lassa mammarenavirus,Seroprevalence - IgG,15,0,Percentage (%),8,38,Unspecified,NA,NA,NA,NA,NA,48,311,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Age;Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,311,Guinea,Kindia; Faranah; Kissidougou; Macenta;  N’zérékoré,NA,Mar 03,1996,NA,Dec 12,1999,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
28e816d95022a467c630f5b9d3d7ccdc,fa2668fc55cc54edc987e3166514d17b,1368,Lassa mammarenavirus,Seroprevalence - IgM,7,0,Percentage (%),0,25,Unspecified,NA,NA,NA,NA,NA,22,311,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,Age;Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,311,Guinea,Kindia; Faranah; Kissidougou; Macenta;  N’zérékoré,NA,Mar 03,1996,NA,Dec 12,1999,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
28e816d95022a467c630f5b9d3d7ccdc,65bfc4cfe0385021ca15c2e3068bc9d4,1368,Lassa mammarenavirus,Human delay - symptom onset>admission to care,8.7,0,Days,NA,NA,Mean,0.6,Standard Error (SE),NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,311,Guinea,Kindia; Faranah; Kissidougou; Macenta;  N’zérékoré,NA,Mar 03,1996,NA,Dec 12,1999,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
28e816d95022a467c630f5b9d3d7ccdc,152cda0d7f1411cdd7d494f974404d23,1368,Lassa mammarenavirus,Severity - case fatality rate (CFR),18,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,4,22,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,Unspecified,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,22,Guinea,Kindia; Faranah; Kissidougou; Macenta;  N’zérékoré,NA,Mar 03,1996,NA,Dec 12,1999,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity
28e816d95022a467c630f5b9d3d7ccdc,e1d6a029d35571a2cc77291ec831cb09,1368,Lassa mammarenavirus,Human delay - admission to care>death,3.3,0,Days,NA,NA,Mean,1.2,Standard Error (SE),NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,22,Guinea,Kindia; Faranah; Kissidougou; Macenta;  N’zérékoré,NA,Mar 03,1996,NA,Dec 12,1999,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay
28e816d95022a467c630f5b9d3d7ccdc,fbe6af6aed8f95b624585313d452da97,1368,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Infection,Other,NA,Significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,NA,Guinea,Kindia; Faranah; Kissidougou; Macenta;  N’zérékoré,NA,Mar 03,1996,NA,Dec 12,1999,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
28e816d95022a467c630f5b9d3d7ccdc,d05b6204d86612a916a186421a9e3213,1368,Lassa mammarenavirus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Serology,Other,NA,Significant,Not adjusted,Both,Hospital based,Persons under investigation,NA,NA,NA,Guinea,Kindia; Faranah; Kissidougou; Macenta;  N’zérékoré,NA,Mar 03,1996,NA,Dec 12,1999,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors
0bd38d21cdb15df1cec05bd98bfb2917,6e480447b356c0b1bd91e365fd959932,1386,Lassa mammarenavirus,Seroprevalence - IgM,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,552,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Healthcare workers,NA,NA,552,Nigeria,Jos; Lafia; Maiduguri,NA,Dec 12,1992,NA,Mar 03,1993,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence
